No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"871","SHLS","Shoals Technologies Group, Inc.","1.59B","9.47","1.07%","433.99M"
"872","FTRE","Fortrea Holdings Inc.","1.58B","17.10","7.14%","2.76B"
"873","TRIP","Tripadvisor, Inc.","1.57B","13.48","-3.65%","1.89B"
"874","WINA","Winmark Corporation","1.57B","440.72","-2.34%","84.52M"
"875","ABTC","American Bitcoin Corp.","1.56B","1.680","-","122.50M"
"876","TYRA","Tyra Biosciences, Inc.","1.56B","29.17","0.52%","-"
"877","STBA","S&T Bancorp, Inc.","1.55B","40.65","-0.42%","391.89M"
"878","NVCR","NovoCure Limited","1.55B","13.87","0.51%","642.27M"
"879","BLBD","Blue Bird Corporation","1.55B","48.95","-0.79%","1.48B"
"880","ALVO","Alvotech","1.54B","4.920","-0.61%","573.35M"
"881","CERT","Certara, Inc.","1.53B","9.63","1.16%","415.55M"
"882","GCT","GigaCloud Technology Inc.","1.53B","41.37","-0.51%","1.22B"
"883","PGEN","Precigen, Inc.","1.53B","4.330","4.59%","6.31M"
"884","ARRY","Array Technologies, Inc.","1.53B","10.01","1.21%","1.33B"
"885","ARHS","Arhaus, Inc.","1.53B","10.83","-1.99%","1.36B"
"886","LKFN","Lakeland Financial Corporation","1.52B","59.62","0.25%","248.27M"
"887","NNNN","Anbio Biotechnology","1.52B","34.61","0.06%","6.92M"
"888","HIMX","Himax Technologies, Inc.","1.52B","8.68","3.09%","866.32M"
"889","GABC","German American Bancorp, Inc.","1.52B","40.41","-0.66%","312.78M"
"890","HOPE","Hope Bancorp, Inc.","1.50B","11.74","0.17%","431.63M"
"891","DFTX","Mind Medicine (MindMed) Inc.","1.50B","15.25","-0.85%","-"
"892","ZD","Ziff Davis, Inc.","1.50B","38.01","0.16%","1.46B"
"893","XPEL","XPEL, Inc.","1.50B","54.24","-0.11%","461.46M"
"894","EXPI","eXp World Holdings, Inc.","1.50B","9.44","1.72%","4.68B"
"895","LILA","Liberty Latin America Ltd.","1.49B","7.46","-0.33%","4.43B"
"896","IMOS","ChipMOS TECHNOLOGIES INC.","1.49B","42.24","7.13%","748.31M"
"897","LMRI","Lumexa Imaging Holdings, Inc.","1.49B","15.75","2.07%","1.00B"
"898","CNXN","PC Connection, Inc.","1.48B","58.81","-0.36%","2.88B"
"899","CSIQ","Canadian Solar Inc.","1.48B","22.09","2.22%","5.90B"
"900","COLL","Collegium Pharmaceutical, Inc.","1.48B","46.75","-0.32%","757.07M"
"901","INVA","Innoviva, Inc.","1.47B","19.71","-0.25%","388.52M"
"902","NTLA","Intellia Therapeutics, Inc.","1.47B","12.68","6.82%","57.53M"
"903","QCRH","QCR Holdings, Inc.","1.47B","87.12","-0.07%","336.62M"
"904","TWFG","TWFG, Inc.","1.46B","25.97","-1.54%","230.00M"
"905","BFC","Bank First Corporation","1.46B","129.97","0.15%","168.78M"
"906","AMSC","American Superconductor Corporation","1.46B","32.25","3.76%","266.28M"
"907","AXGN","Axogen, Inc.","1.45B","31.41","0.61%","214.71M"
"908","LILAK","Liberty Latin America Ltd.","1.44B","7.56","-0.40%","4.43B"
"909","KARO","Karooooo Ltd.","1.44B","46.58","1.15%","282.98M"
"910","RZLV","Rezolve AI PLC","1.44B","4.770","3.02%","5.30M"
"911","TRUP","Trupanion, Inc.","1.43B","33.03","-2.60%","1.40B"
"912","TNDM","Tandem Diabetes Care, Inc.","1.42B","20.99","-0.40%","1.01B"
"913","RBCAA","Republic Bancorp, Inc.","1.42B","72.82","-0.19%","378.27M"
"914","FIVN","Five9, Inc.","1.42B","18.19","-4.31%","1.13B"
"915","QURE","uniQure N.V.","1.42B","22.84","3.91%","15.75M"
"916","WLTH","Wealthfront Corporation","1.42B","9.72","-4.24%","351.54M"
"917","METC","Ramaco Resources, Inc.","1.42B","21.48","-0.23%","579.50M"
"918","DHC","Diversified Healthcare Trust","1.42B","5.86","6.55%","1.54B"
"919","NEXT","NextDecade Corporation","1.42B","5.35","5.31%","-"
"920","SVRA","Savara Inc.","1.42B","5.87","-0.17%","-"
"921","AHCO","AdaptHealth Corp.","1.41B","10.65","0.09%","3.26B"
"922","TRS","TriMas Corporation","1.40B","34.55","-1.00%","1.01B"
"923","PDFS","PDF Solutions, Inc.","1.40B","35.49","2.01%","206.71M"
"924","OCS","Oculis Holding AG","1.40B","24.21","1.55%","992.00K"
"925","BCRX","BioCryst Pharmaceuticals, Inc.","1.39B","6.62","-7.74%","599.82M"
"926","DSGR","Distribution Solutions Group, Inc.","1.38B","29.92","-0.27%","1.98B"
"927","CRAI","CRA International, Inc.","1.38B","210.75","-3.01%","731.06M"
"928","NSSC","Napco Security Technologies, Inc.","1.38B","38.72","-2.02%","186.79M"
"929","TRVI","Trevi Therapeutics, Inc.","1.37B","10.69","-0.65%","-"
"930","CNOB","ConnectOne Bancorp, Inc.","1.37B","27.28","0.07%","295.96M"
"931","PSEC","Prospect Capital Corporation","1.37B","2.900","-1.69%","680.75M"
"932","CSWC","Capital Southwest Corporation","1.36B","23.68","-0.17%","217.27M"
"933","DCOM","Dime Community Bancshares, Inc.","1.36B","30.98","-0.48%","340.53M"
"934","HCSG","Healthcare Services Group, Inc.","1.36B","19.30","-0.10%","1.81B"
"935","ASTH","Astrana Health, Inc.","1.36B","27.05","-1.21%","2.90B"
"936","FSLY","Fastly, Inc.","1.36B","9.08","-0.98%","591.99M"
"937","CLOV","Clover Health Investments, Corp.","1.36B","2.625","0.19%","1.77B"
"938","AMPL","Amplitude, Inc.","1.35B","10.10","-1.17%","329.92M"
"939","KMTS","Kestra Medical Technologies, Ltd.","1.35B","23.12","0.61%","74.26M"
"940","MGIC","Magic Software Enterprises Ltd.","1.34B","27.38","-0.26%","603.22M"
"941","TSHA","Taysha Gene Therapies, Inc.","1.34B","4.900","-","6.31M"
"942","IMKTA","Ingles Markets, Incorporated","1.34B","70.46","-0.55%","5.33B"
"943","COHU","Cohu, Inc.","1.33B","28.53","-2.11%","424.85M"
"944","SGML","Sigma Lithium Corporation","1.33B","11.92","-16.35%","138.96M"
"945","ATAI","AtaiBeckley Inc.","1.32B","3.645","-1.75%","3.02M"
"946","IMTX","Immatics N.V.","1.32B","9.83","-0.91%","99.45M"
"947","VITL","Vital Farms, Inc.","1.32B","29.40","-0.31%","711.88M"
"948","PLTK","Playtika Holding Corp.","1.32B","3.500","-1.69%","2.73B"
"949","EZPW","EZCORP, Inc.","1.31B","21.59","0.21%","1.27B"
"950","ANAB","AnaptysBio, Inc.","1.31B","47.43","2.41%","169.47M"
"951","RAPP","Rapport Therapeutics, Inc.","1.31B","27.49","2.35%","-"
"952","GILT","Gilat Satellite Networks Ltd.","1.31B","17.88","1.19%","392.83M"
"953","MLKN","MillerKnoll, Inc.","1.30B","19.12","-1.95%","3.75B"
"954","IRMD","IRADIMED CORPORATION","1.30B","102.57","-","80.51M"
"955","EYPT","EyePoint, Inc.","1.30B","15.74","-0.63%","42.34M"
"956","EVO","Evotec SE","1.30B","3.630","0.28%","887.40M"
"957","RLAY","Relay Therapeutics, Inc.","1.30B","7.50","-1.70%","8.36M"
"958","GEMI","Gemini Space Station, Inc.","1.29B","11.00","5.16%","162.53M"
"959","NVAX","Novavax, Inc.","1.29B","7.92","1.80%","1.06B"
"960","ELE","Elemental Royalty Corporation","1.28B","19.95","-0.99%","33.12M"
"961","ABCL","AbCellera Biologics Inc.","1.27B","4.250","1.67%","35.33M"
"962","OPRA","Opera Limited","1.27B","14.19","0.78%","583.45M"
"963","PHAR","Pharming Group N.V.","1.27B","18.50","1.84%","362.27M"
"964","JCAP","Jefferson Capital, Inc.","1.27B","22.88","0.39%","573.79M"
"965","SDGR","Schrödinger, Inc.","1.26B","17.17","-1.72%","256.95M"
"966","SANA","Sana Biotechnology, Inc.","1.26B","4.735","1.39%","-"
"967","GIII","G-III Apparel Group, Ltd.","1.26B","29.86","-2.67%","3.03B"
"968","LGIH","LGI Homes, Inc.","1.26B","54.57","0.56%","1.79B"
"969","METCB","Ramaco Resources, Inc.","1.26B","13.06","-1.80%","579.50M"
"970","AFYA","Afya Limited","1.26B","13.86","-3.68%","681.74M"
"971","ECPG","Encore Capital Group, Inc.","1.26B","56.36","0.46%","1.56B"
"972","XERS","Xeris Biopharma Holdings, Inc.","1.26B","7.57","2.09%","266.14M"
"973","CAPR","Capricor Therapeutics, Inc.","1.25B","24.26","0.92%","11.13M"
"974","CCEC","Capital Clean Energy Carriers Corp.","1.25B","21.20","1.29%","421.80M"
"975","WABC","Westamerica Bancorporation","1.24B","50.43","-0.93%","258.40M"
"976","IMSR","Terrestrial Energy Inc.","1.24B","11.71","2.90%","-1.04K"
"977","AXTI","AXT, Inc.","1.24B","23.17","-9.91%","90.39M"
"978","NAVI","Navient Corporation","1.23B","12.62","0.88%","443.00M"
"979","WLFC","Willis Lease Finance Corporation","1.23B","180.54","4.46%","674.38M"
"980","TRIN","Trinity Capital Inc.","1.22B","16.17","-0.55%","268.27M"
"981","AEVA","Aeva Technologies, Inc.","1.22B","20.24","2.12%","15.15M"
"982","TBLA","Taboola.com Ltd.","1.21B","4.185","-0.36%","1.88B"
"983","PLPC","Preformed Line Products Company","1.21B","245.99","-0.88%","663.35M"
"984","CSTL","Castle Biosciences, Inc.","1.20B","41.06","0.76%","343.53M"
"985","PVLA","Palvella Therapeutics, Inc.","1.20B","101.09","-2.78%","-"
"986","PZZA","Papa John's International, Inc.","1.19B","36.44","-3.88%","2.09B"
"987","AMPH","Amphastar Pharmaceuticals, Inc.","1.19B","26.00","-","723.31M"
"988","SEPN","Septerna, Inc.","1.19B","26.60","-2.85%","22.05M"
"989","PFBC","Preferred Bank","1.19B","96.17","-1.17%","271.35M"
"990","MLTX","MoonLake Immunotherapeutics","1.18B","16.57","1.35%","-"
"991","ULCC","Frontier Group Holdings, Inc.","1.17B","5.13","0.98%","3.73B"
"992","IVA","Inventiva S.A.","1.17B","6.63","8.33%","19.93M"
"993","ORIC","ORIC Pharmaceuticals, Inc.","1.17B","11.98","3.99%","-"
"994","BLFS","BioLife Solutions, Inc.","1.16B","24.19","-1.14%","100.14M"
"995","ANPA","Rich Sparkle Holdings Limited","1.16B","100.00","-36.66%","5.83M"
"996","UPBD","Upbound Group, Inc.","1.16B","20.06","-0.25%","4.58B"
"997","AEBI","Aebi Schmidt Holding AG","1.15B","14.83","0.14%","1.30B"
"998","HLIT","Harmonic Inc.","1.14B","10.14","-0.78%","635.71M"
"999","THRM","Gentherm Incorporated","1.14B","37.26","-2.08%","1.47B"
"1000","OCSL","Oaktree Specialty Lending Corporation","1.14B","12.91","-0.69%","316.80M"
"1001","SAFT","Safety Insurance Group, Inc.","1.14B","76.24","-0.33%","1.23B"
"1002","ASTE","Astec Industries, Inc.","1.13B","49.49","0.94%","1.37B"
"1003","SERV","Serve Robotics Inc.","1.12B","15.06","3.29%","1.94M"
"1004","ROOT","Root, Inc.","1.12B","72.19","0.10%","1.45B"
"1005","DMLP","Dorchester Minerals, L.P.","1.11B","23.10","-0.90%","143.80M"
"1006","PHAT","Phathom Pharmaceuticals, Inc.","1.11B","14.23","-5.01%","147.19M"
"1007","NUTX","Nutex Health Inc.","1.11B","157.45","-4.12%","981.20M"
"1008","SSII","SS Innovations International, Inc.","1.11B","5.74","4.07%","36.07M"
"1009","TLRY","Tilray Brands, Inc.","1.11B","9.50","-2.16%","837.32M"
"1010","CCOI","Cogent Communications Holdings, Inc.","1.11B","23.31","0.43%","907.23M"
"1011","NEGG","Newegg Commerce, Inc.","1.10B","53.96","-1.11%","1.31B"
"1012","SLDP","Solid Power, Inc.","1.10B","5.78","2.66%","19.80M"
"1013","OSBC","Old Second Bancorp, Inc.","1.10B","20.93","-0.29%","288.83M"
"1014","PEBO","Peoples Bancorp Inc.","1.10B","31.41","-0.48%","555.35M"
"1015","MOMO","Hello Group Inc.","1.10B","7.00","0.65%","1.46B"
"1016","ZBIO","Zenas BioPharma, Inc.","1.10B","20.43","2.51%","15.00M"
"1017","FSUN","FirstSun Capital Bancorp","1.09B","39.16","-0.56%","384.50M"
"1018","POET","POET Technologies Inc.","1.09B","8.28","-0.36%","762.70K"
"1019","HDL","Super Hi International Holding Ltd.","1.09B","16.49","1.10%","820.87M"
"1020","CTBI","Community Trust Bancorp, Inc.","1.09B","60.01","0.27%","261.45M"
"1021","MFIC","MidCap Financial Investment Corporation","1.08B","11.61","-1.15%","324.68M"
"1022","EVLV","Evolv Technologies Holdings, Inc.","1.08B","6.20","-2.90%","136.50M"
"1023","OLPX","Olaplex Holdings, Inc.","1.08B","1.615","-2.12%","418.58M"
"1024","ACHC","Acadia Healthcare Company, Inc.","1.08B","11.67","-2.06%","3.27B"
"1025","SPRY","ARS Pharmaceuticals, Inc.","1.07B","10.82","-2.48%","142.77M"
"1026","DAWN","Day One Biopharmaceuticals, Inc.","1.06B","10.37","-1.24%","133.67M"
"1027","DAKT","Daktronics, Inc.","1.06B","21.71","-0.91%","770.28M"
"1028","OCFC","OceanFirst Financial Corp.","1.06B","18.46","0.27%","378.56M"
"1029","GHRS","GH Research PLC","1.06B","17.02","0.32%","-"
"1030","SBGI","Sinclair, Inc.","1.06B","15.14","0.26%","3.34B"
"1031","ALNT","Allient Inc.","1.05B","62.23","0.68%","533.13M"
"1032","PENG","Penguin Solutions, Inc.","1.05B","20.05","0.20%","1.37B"
"1033","TASK","TaskUs, Inc.","1.05B","11.65","-","1.14B"
"1034","RDWR","Radware Ltd.","1.05B","24.18","-1.87%","294.64M"
"1035","AKTS","Aktis Oncology, Inc.","1.05B","19.99","-2.77%","5.56M"
"1036","ELVR","Elevra Lithium Limited","1.05B","59.37","-6.26%","146.44M"
"1037","AMAL","Amalgamated Financial Corp.","1.05B","34.94","0.43%","305.84M"
"1038","CRTO","Criteo S.A.","1.04B","19.88","-2.98%","1.96B"
"1039","CDNA","CareDx, Inc.","1.04B","20.22","-1.70%","358.00M"
"1040","STAA","STAAR Surgical Company","1.04B","20.87","-0.48%","230.59M"
"1041","INBX","Inhibrx Biosciences, Inc.","1.04B","71.32","-0.67%","1.40M"
"1042","EH","EHang Holdings Limited","1.04B","14.41","-2.04%","60.40M"
"1043","SIFY","Sify Technologies Limited","1.04B","14.32","-2.92%","473.54M"
"1044","NBTX","Nanobiotix S.A.","1.03B","21.27","0.47%","11.93M"
"1045","TBPH","Theravance Biopharma, Inc.","1.03B","20.27","0.80%","80.33M"
"1046","CMPX","Compass Therapeutics, Inc.","1.02B","5.74","-1.03%","850.00K"
"1047","FWRG","First Watch Restaurant Group, Inc.","1.02B","16.69","-0.18%","1.17B"
"1048","LOT","Lotus Technology Inc.","1.02B","1.500","5.63%","627.28M"
"1049","MRTN","Marten Transport, Ltd.","1.02B","12.48","-2.00%","903.98M"
"1050","IGIC","International General Insurance Holdings Ltd.","1.02B","24.00","-0.04%","525.81M"
"1051","GLDD","Great Lakes Dredge & Dock Corporation","1.01B","15.15","-1.91%","834.60M"
"1052","MSEX","Middlesex Water Company","1.00B","54.76","-0.60%","194.82M"
"1053","BBSI","Barrett Business Services, Inc.","1.00B","39.18","-0.61%","1.22B"
"1054","NBN","Northeast Bank","1.00B","116.92","1.21%","214.70M"
"1055","FMBH","First Mid Bancshares, Inc.","1.00B","41.70","0.48%","335.10M"
"1056","PNTG","The Pennant Group, Inc.","997.34M","28.83","-3.58%","847.27M"
"1057","MRVI","Maravai LifeSciences Holdings, Inc.","995.98M","3.895","5.56%","192.44M"
"1058","VTYX","Ventyx Biosciences, Inc.","995.53M","13.88","0.11%","-"
"1059","ICHR","Ichor Holdings, Ltd.","993.36M","28.89","0.24%","957.34M"
"1060","LMB","Limbach Holdings, Inc.","993.05M","85.41","-1.45%","603.58M"
"1061","OPK","OPKO Health, Inc.","990.33M","1.290","0.78%","642.07M"
"1062","CRON","Cronos Group Inc.","989.37M","2.545","-1.74%","132.36M"
"1063","BRCB","Black Rock Coffee Bar, Inc.","984.60M","19.67","-6.38%","189.49M"
"1064","BHRB","Burke & Herbert Financial Services Corp.","978.60M","65.12","-0.13%","331.64M"
"1065","MVST","Microvast Holdings, Inc.","977.85M","2.995","0.84%","444.50M"
"1066","IART","Integra LifeSciences Holdings Corporation","975.99M","12.53","-0.95%","1.64B"
"1067","ASPI","ASP Isotopes Inc.","973.36M","7.78","4.01%","8.38M"
"1068","LQDT","Liquidity Services, Inc.","971.59M","31.71","-0.38%","476.67M"
"1069","PLSE","Pulse Biosciences, Inc.","969.08M","14.30","1.42%","86.00K"
"1070","CDNL","Cardinal Infrastructure Group Inc.","967.15M","26.42","-0.56%","395.16M"
"1071","INDI","indie Semiconductor, Inc.","964.19M","4.390","3.78%","217.40M"
"1072","RAPT","RAPT Therapeutics, Inc.","963.78M","34.78","8.05%","-"
"1073","SSYS","Stratasys Ltd.","958.59M","11.22","-3.44%","561.46M"
"1074","UVSP","Univest Financial Corporation","953.51M","33.49","-0.13%","309.14M"
"1075","NRDS","NerdWallet, Inc.","950.36M","13.07","-1.36%","795.00M"
"1076","NMFC","New Mountain Finance Corporation","949.03M","9.20","-0.86%","340.88M"
"1077","EVGO","EVgo, Inc.","948.59M","3.080","2.67%","333.13M"
"1078","SNCY","Sun Country Airlines Holdings, Inc.","947.74M","17.73","0.97%","1.11B"
"1079","GO","Grocery Outlet Holding Corp.","947.02M","9.65","-1.03%","4.57B"
"1080","YB","Yuanbao Inc.","940.96M","20.42","0.44%","574.03M"
"1081","BJRI","BJ's Restaurants, Inc.","938.60M","44.41","-2.40%","1.39B"
"1082","XNCR","Xencor, Inc.","935.83M","13.11","-0.79%","150.13M"
"1083","PRCH","Porch Group, Inc.","935.70M","8.88","-2.31%","442.48M"
"1084","BCAX","Bicara Therapeutics Inc.","935.13M","17.07","2.28%","-"
"1085","IOVA","Iovance Biotherapeutics, Inc.","934.86M","2.355","6.08%","250.43M"
"1086","CGBD","Carlyle Secured Lending, Inc.","934.62M","12.82","-0.85%","245.01M"
"1087","GDRX","GoodRx Holdings, Inc.","928.35M","2.735","2.05%","800.65M"
"1088","OMDA","Omada Health, Inc.","926.77M","16.01","2.30%","232.34M"
"1089","HNRG","Hallador Energy Company","923.46M","19.86","2.21%","461.14M"
"1090","ATLC","Atlanticus Holdings Corporation","922.72M","60.94","0.57%","498.50M"
"1091","TREE","LendingTree, Inc.","921.13M","67.38","0.31%","1.06B"
"1092","AMWD","American Woodmark Corporation","919.17M","63.09","-0.36%","1.60B"
"1093","CRCT","Cricut, Inc.","918.97M","4.340","-3.34%","714.49M"
"1094","ANNX","Annexon, Inc.","916.69M","6.15","-0.16%","-"
"1095","CCCX","Churchill Capital Corp X","916.60M","17.61","2.56%","-"
"1096","SCSC","ScanSource, Inc.","910.61M","41.50","-1.28%","3.00B"
"1097","GSM","Ferroglobe PLC","908.87M","4.870","-8.29%","1.37B"
"1098","PSNL","Personalis, Inc.","908.47M","10.23","6.45%","69.10M"
"1099","UFCS","United Fire Group, Inc.","906.65M","35.54","-0.60%","1.35B"
"1100","CTMX","CytomX Therapeutics, Inc.","906.48M","5.35","25.88%","113.63M"
"1101","HEPS","D-Market Elektronik Hizmetler ve Ticaret A.S.","903.02M","2.770","-0.36%","1.50B"
"1102","HBNC","Horizon Bancorp, Inc.","901.43M","17.60","-0.28%","-79.17M"
"1103","EVER","EverQuote, Inc.","901.06M","25.06","-0.32%","644.66M"
"1104","KRUS","Kura Sushi USA, Inc.","899.65M","74.28","0.60%","291.76M"
"1105","FWRD","Forward Air Corporation","899.32M","28.78","-2.01%","2.50B"
"1106","DJCO","Daily Journal Corporation","898.69M","652.30","0.60%","87.70M"
"1107","LIND","Lindblad Expeditions Holdings, Inc.","898.53M","16.25","-2.58%","736.45M"
"1108","BFST","Business First Bancshares, Inc.","895.78M","27.30","-0.07%","303.64M"
"1109","URGN","UroGen Pharma Ltd.","892.65M","19.07","-2.41%","96.52M"
"1110","ITRN","Ituran Location and Control Ltd.","888.45M","44.66","-1.64%","348.41M"
"1111","BBOT","BridgeBio Oncology Therapeutics, Inc.","887.87M","11.10","-3.48%","-"
"1112","AVBP","ArriVent BioPharma, Inc.","887.55M","21.50","-1.83%","-"
"1113","INMD","InMode Ltd.","881.77M","13.95","-0.71%","364.49M"
"1114","SCHL","Scholastic Corporation","878.25M","34.52","-0.17%","1.62B"
"1115","DRUG","Bright Minds Biosciences Inc.","876.65M","88.92","-1.11%","-"
"1116","FLGT","Fulgent Genetics, Inc.","876.06M","28.34","-1.08%","315.55M"
"1117","ESQ","Esquire Financial Holdings, Inc.","873.71M","107.62","-0.21%","131.74M"
"1118","FBYD","Falcon's Beyond Global, Inc.","872.68M","6.60","-2.80%","9.67M"
"1119","AEHR","Aehr Test Systems, Inc.","871.65M","28.46","7.27%","53.25M"
"1120","ASST","Strive Asset Management, LLC","870.12M","0.973","0.26%","5.51M"
"1121","GERN","Geron Corporation","868.16M","1.360","4.62%","183.40M"
"1122","MOFG","MidWestOne Financial Group, Inc.","866.78M","42.01","-0.57%","221.84M"
"1123","CFFN","Capitol Federal Financial, Inc.","866.73M","6.74","-0.30%","200.29M"
"1124","VIR","Vir Biotechnology, Inc.","861.18M","6.19","-0.16%","16.86M"
"1125","HFWA","Heritage Financial Corporation","860.80M","25.35","-0.82%","232.88M"
"1126","LAES","SEALSQ Corp","858.86M","4.645","-0.11%","10.98M"
"1127","HAFC","Hanmi Financial Corporation","857.92M","28.89","0.10%","246.35M"
"1128","HBT","HBT Financial, Inc.","856.83M","27.26","-","233.26M"
"1129","AVO","Mission Produce, Inc.","856.01M","12.13","-1.30%","1.39B"
"1130","VALN","Valneva SE","855.98M","10.09","0.50%","211.09M"
"1131","AXG","Solowin Holdings","854.45M","4.540","-1.94%","7.66M"
"1132","JBSS","John B. Sanfilippo & Son, Inc.","854.40M","73.38","-1.48%","1.13B"
"1133","RJET","Republic Airways Holdings Inc.","853.58M","18.20","1.11%","1.60B"
"1134","CRESY","Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria","846.06M","12.40","0.49%","702.65M"
"1135","RPD","Rapid7, Inc.","842.74M","12.87","-3.23%","858.67M"
"1136","SLRC","SLR Investment Corp.","840.69M","15.41","-0.84%","219.67M"
"1137","PCRX","Pacira BioSciences, Inc.","839.78M","19.52","-5.47%","716.79M"
"1138","MATW","Matthews International Corporation","839.19M","27.25","-5.02%","1.50B"
"1139","OMER","Omeros Corporation","836.63M","11.80","-3.36%","-"
"1140","AHG","Akso Health Group","836.07M","1.515","-0.98%","14.78M"
"1141","LINC","Lincoln Educational Services Corporation","826.65M","26.14","-2.13%","494.74M"
"1142","CBLL","CeriBell, Inc.","825.75M","22.26","-2.54%","82.81M"
"1143","QNST","QuinStreet, Inc.","825.17M","14.54","-0.34%","1.10B"
"1144","MDXG","MiMedx Group, Inc.","820.49M","5.54","-3.65%","393.44M"
"1145","MBWM","Mercantile Bank Corporation","820.16M","50.46","-","233.71M"
"1146","JANX","Janux Therapeutics, Inc.","819.81M","13.63","-0.66%","10.00M"
"1147","IIIV","i3 Verticals, Inc.","818.55M","25.30","-1.44%","213.16M"
"1148","WOOF","Petco Health and Wellness Company, Inc.","817.01M","2.905","-1.19%","6.00B"
"1149","FOXF","Fox Factory Holding Corp.","814.71M","19.49","0.98%","1.46B"
"1150","BLDP","Ballard Power Systems Inc.","813.88M","2.765","2.41%","90.25M"
"1151","GPRE","Green Plains Inc.","808.69M","11.58","-0.26%","2.25B"
"1152","HTLD","Heartland Express, Inc.","808.17M","10.44","-2.20%","868.93M"
"1153","FSBC","Five Star Bancorp","807.47M","37.79","-0.26%","141.93M"
"1154","HIVE","HIVE Digital Technologies Ltd.","806.72M","3.520","3.53%","193.25M"
"1155","TRST","TrustCo Bank Corp NY","806.05M","43.75","-0.25%","181.46M"
"1156","SENEA","Seneca Foods Corporation","805.01M","117.61","-1.35%","1.61B"
"1157","REAX","The Real Brokerage Inc.","803.57M","3.810","-1.30%","1.81B"
"1158","VINP","Vinci Compass Investments Ltd.","801.94M","12.68","-1.32%","180.69M"
"1159","CTLP","Cantaloupe, Inc.","801.46M","10.88","-0.14%","312.57M"
"1160","BBNX","Beta Bionics, Inc.","800.37M","18.18","2.19%","88.57M"
"1161","ABUS","Arbutus Biopharma Corporation","800.07M","4.160","-11.49%","14.61M"
"1162","INNV","InnovAge Holding Corp.","799.84M","5.90","0.77%","884.66M"
"1163","YDES","YD Bio Limited","799.54M","11.37","-0.44%","510.36K"
"1164","GDYN","Grid Dynamics Holdings, Inc.","798.86M","9.42","0.53%","405.96M"
"1165","ARVN","Arvinas, Inc.","796.38M","12.40","2.23%","312.30M"
"1166","AHMA","Ambitions Enterprise Management Co. L.L.C","796.04M","26.78","-8.85%","19.77M"
"1167","CCNE","CNB Financial Corporation","795.50M","27.22","0.81%","227.92M"
"1168","DSP","Viant Technology Inc.","794.16M","12.72","6.53%","324.13M"
"1169","RR","Richtech Robotics Inc.","791.36M","3.990","5.28%","4.13M"
"1170","ACDC","ProFrac Holding Corp.","790.41M","4.370","-0.23%","1.96B"
"1171","HTBK","Heritage Commerce Corp","787.78M","12.88","0.47%","187.68M"
"1172","APOG","Apogee Enterprises, Inc.","787.49M","36.61","-0.25%","1.40B"
"1173","NB","NioCorp Developments Ltd.","785.39M","6.58","3.46%","-"
"1174","ADAM","Adamas Trust, Inc.","782.07M","8.66","2.49%","216.78M"
"1175","SWIM","Latham Group, Inc.","781.59M","6.70","-1.76%","533.24M"
"1176","AIP","Arteris, Inc.","778.88M","17.83","2.65%","65.93M"
"1177","BTBT","Bit Digital, Inc.","778.13M","2.405","4.11%","105.70M"
"1178","BTQ","BTQ Technologies Corp.","776.04M","5.54","-","405.99K"
"1179","SENEB","Seneca Foods Corporation","773.42M","119.71","-","1.61B"
"1180","CBRL","Cracker Barrel Old Country Store, Inc.","773.00M","34.62","-5.67%","3.44B"
"1181","NKTR","Nektar Therapeutics","769.73M","37.84","7.01%","62.60M"
"1182","CAC","Camden National Corporation","766.49M","45.30","-0.84%","215.17M"
"1183","MPLT","MapLight Therapeutics, Inc.","764.60M","17.52","-5.19%","-"
"1184","CCBG","Capital City Bank Group, Inc.","763.32M","44.72","0.04%","246.43M"
"1185","TH","Target Hospitality Corp.","763.31M","7.65","-3.04%","314.55M"
"1186","IRWD","Ironwood Pharmaceuticals, Inc.","762.96M","4.690","3.76%","338.99M"
"1187","WYFI","WhiteFiber, Inc.","759.46M","19.85","7.65%","70.20M"
"1188","KURA","Kura Oncology, Inc.","755.31M","8.68","-2.58%","104.03M"
"1189","KE","Kimball Electronics, Inc.","755.22M","31.03","-1.12%","1.48B"
"1190","ERII","Energy Recovery, Inc.","753.53M","14.23","-0.52%","135.19M"
"1191","MPB","Mid Penn Bancorp, Inc.","752.76M","32.66","0.80%","208.87M"
"1192","AIOT","PowerFleet, Inc.","751.86M","5.65","-","425.87M"
"1193","KALV","KalVista Pharmaceuticals, Inc.","751.12M","14.86","-0.67%","1.43M"
"1194","THFF","First Financial Corporation","748.01M","63.12","-0.13%","250.76M"
"1195","FWDI","Forward Industries, Inc.","745.28M","8.62","4.11%","18.19M"
"1196","ESPR","Esperion Therapeutics, Inc.","741.61M","3.150","0.64%","303.80M"
"1197","SIBN","SI-BONE, Inc.","740.25M","17.06","-2.96%","193.58M"
"1198","UXIN","Uxin Limited","738.09M","3.580","-2.45%","395.81M"
"1199","EMBC","Embecta Corp.","736.89M","12.45","-1.23%","1.08B"
"1200","ADTN","ADTRAN Holdings, Inc.","736.25M","9.22","1.43%","1.04B"
"1201","UDMY","Udemy, Inc.","733.06M","5.08","-1.26%","795.80M"
"1202","GDEN","Golden Entertainment, Inc.","731.01M","27.93","0.27%","643.49M"
"1203","FDUS","Fidus Investment Corporation","730.37M","20.05","-0.84%","151.18M"
