No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"353","PPG","PPG Industries, Inc.","24.73B","110.19","0.11%","15.69B"
"354","ON","ON Semiconductor Corporation","24.69B","61.35","1.78%","6.19B"
"355","LDOS","Leidos Holdings, Inc.","24.68B","193.02","-0.18%","17.33B"
"356","RF","Regions Financial Corporation","24.42B","27.85","-2.37%","7.06B"
"357","BIIB","Biogen Inc.","24.18B","164.83","-2.22%","10.07B"
"358","EQR","Equity Residential","24.01B","61.54","0.60%","3.08B"
"359","EIX","Edison International","24.00B","62.37","1.38%","18.09B"
"360","EXE","Expand Energy Corporation","23.90B","100.36","0.84%","10.78B"
"361","GIS","General Mills, Inc.","23.85B","44.70","-1.97%","18.78B"
"362","LULU","lululemon athletica inc.","23.73B","202.30","-1.32%","11.07B"
"363","TROW","T. Rowe Price Group, Inc.","23.35B","107.00","-0.30%","7.21B"
"364","VRSN","VeriSign, Inc.","23.11B","249.28","0.02%","1.63B"
"365","WAT","Waters Corporation","23.10B","387.96","-1.68%","3.11B"
"366","KEY","KeyCorp","23.06B","21.24","0.05%","5.93B"
"367","IP","International Paper Company","22.86B","43.30","-0.82%","24.33B"
"368","TPL","Texas Pacific Land Corporation","22.86B","331.65","0.21%","772.40M"
"369","CPAY","Corpay, Inc.","22.82B","326.19","-1.39%","4.31B"
"370","CNC","Centene Corporation","22.80B","46.39","-1.86%","167.68B"
"371","DVN","Devon Energy Corporation","22.77B","36.30","-0.06%","16.55B"
"372","LH","Labcorp Holdings Inc.","22.39B","270.11","0.45%","13.77B"
"373","LUV","Southwest Airlines Co.","22.17B","42.87","-0.53%","27.55B"
"374","SW","Smurfit Westrock Plc","22.15B","42.52","-1.87%","31.14B"
"375","RL","Ralph Lauren Corporation","22.09B","364.30","-1.31%","7.57B"
"376","EXPD","Expeditors International of Washington, Inc.","21.97B","163.90","0.09%","11.17B"
"377","CMS","CMS Energy Corporation","21.78B","71.58","0.42%","8.30B"
"378","CHD","Church & Dwight Co., Inc.","21.70B","90.36","-0.08%","6.14B"
"379","NVR","NVR, Inc.","21.31B","7,503.34","-1.57%","10.58B"
"380","L","Loews Corporation","21.27B","102.94","-0.21%","18.27B"
"381","DGX","Quest Diagnostics Incorporated","21.18B","190.42","0.08%","10.85B"
"382","INCY","Incyte Corporation","21.13B","107.63","2.27%","4.81B"
"383","TSN","Tyson Foods, Inc.","21.11B","59.79","-1.06%","54.44B"
"384","GPN","Global Payments Inc.","21.07B","75.23","0.32%","10.08B"
"385","NI","NiSource Inc.","20.96B","43.92","0.90%","6.33B"
"386","BG","Bunge Global SA","20.72B","107.15","-1.54%","60.11B"
"387","CHRW","C.H. Robinson Worldwide, Inc.","20.66B","174.84","-0.28%","16.50B"
"388","Q","Qnity Electronics, Inc.","20.62B","98.44","5.71%","4.67B"
"389","NTAP","NetApp, Inc.","20.61B","104.04","-4.02%","6.64B"
"390","SBAC","SBA Communications Corporation","20.59B","193.22","0.64%","2.79B"
"391","PODD","Insulet Corporation","20.28B","288.23","0.61%","2.52B"
"392","PTC","PTC Inc.","19.88B","167.13","0.14%","2.74B"
"393","PFG","Principal Financial Group, Inc.","19.83B","90.26","-0.80%","15.80B"
"394","PKG","Packaging Corporation of America","19.73B","220.82","-0.51%","8.77B"
"395","CTRA","Coterra Energy Inc.","19.70B","25.88","0.58%","6.67B"
"396","DOW","Dow Inc.","19.70B","27.72","-0.79%","40.91B"
"397","WY","Weyerhaeuser Company","19.58B","27.16","1.34%","7.07B"
"398","ALB","Albemarle Corporation","19.41B","164.90","-5.11%","4.95B"
"399","JBHT","J.B. Hunt Transport Services, Inc.","19.26B","203.57","-1.43%","12.00B"
"400","TYL","Tyler Technologies, Inc.","19.13B","444.51","-0.37%","2.30B"
"401","SMCI","Super Micro Computer, Inc.","19.11B","32.02","8.82%","21.05B"
"402","AMCR","Amcor plc","19.10B","41.39","-6.27%","17.40B"
"403","WST","West Pharmaceutical Services, Inc.","18.97B","263.65","-5.64%","3.02B"
"404","GPC","Genuine Parts Company","18.97B","136.34","0.13%","24.06B"
"405","HPQ","HP Inc.","18.94B","20.64","0.12%","55.30B"
"406","SNA","Snap-on Incorporated","18.80B","361.43","-0.56%","5.12B"
"407","LII","Lennox International Inc.","18.49B","527.10","0.91%","5.35B"
"408","IFF","International Flavors & Fragrances Inc.","18.31B","71.48","0.92%","11.07B"
"409","DD","DuPont de Nemours, Inc.","18.07B","43.13","-0.60%","12.84B"
"410","MKC","McCormick & Company, Incorporated","18.05B","67.27","-2.08%","6.79B"
"411","TRMB","Trimble Inc.","17.76B","74.65","-4.99%","3.60B"
"412","EVRG","Evergy, Inc.","17.59B","76.40","0.82%","5.88B"
"413","PNR","Pentair plc","17.53B","107.14","0.16%","4.13B"
"414","FTV","Fortive Corporation","17.50B","55.10","-0.74%","6.26B"
"415","ZBH","Zimmer Biomet Holdings, Inc.","17.39B","87.73","-1.15%","8.01B"
"416","LNT","Alliant Energy Corporation","17.33B","67.40","0.51%","4.27B"
"417","TTD","The Trade Desk, Inc.","17.31B","35.80","-1.19%","2.79B"
"418","CDW","CDW Corporation","17.28B","132.69","0.30%","22.10B"
"419","ESS","Essex Property Trust, Inc.","17.18B","257.68","1.64%","1.92B"
"420","INVH","Invitation Homes Inc.","16.88B","27.45","1.42%","2.69B"
"421","APTV","Aptiv PLC","16.86B","78.03","-5.54%","20.15B"
"422","IT","Gartner, Inc.","16.79B","233.00","1.14%","6.46B"
"423","HOLX","Hologic, Inc.","16.73B","75.07","0.06%","4.10B"
"424","HII","Huntington Ingalls Industries, Inc.","16.72B","426.09","1.73%","12.01B"
"425","TXT","Textron Inc.","16.65B","94.50","1.00%","14.24B"
"426","J","Jacobs Solutions Inc.","16.54B","140.10","-0.99%","12.03B"
"427","LYB","LyondellBasell Industries N.V.","16.39B","50.92","0.08%","37.78B"
"428","MAA","Mid-America Apartment Communities, Inc.","16.27B","135.54","0.07%","2.20B"
"429","COO","The Cooper Companies, Inc.","16.17B","82.51","0.24%","4.09B"
"430","MRNA","Moderna, Inc.","16.12B","41.25","4.80%","2.23B"
"431","GEN","Gen Digital Inc.","16.11B","26.13","-0.95%","4.47B"
"432","FFIV","F5, Inc.","15.62B","268.89","-1.86%","3.09B"
"433","NWS","News Corporation","15.60B","30.43","-0.88%","8.50B"
"434","NDSN","Nordson Corporation","15.08B","270.16","-0.64%","2.79B"
"435","BALL","Ball Corporation","14.87B","55.48","-0.73%","12.69B"
"436","VTRS","Viatris Inc.","14.85B","12.89","0.39%","14.12B"
"437","IEX","IDEX Corporation","14.75B","197.03","0.89%","3.42B"
"438","ERIE","Erie Indemnity Company","14.75B","282.03","-0.37%","4.04B"
"439","MAS","Masco Corporation","14.69B","70.74","-0.66%","7.60B"
"440","NWSA","News Corporation","14.69B","26.39","-1.16%","8.50B"
"441","DECK","Deckers Outdoor Corporation","14.65B","100.52","-2.47%","5.24B"
"442","AVY","Avery Dennison Corporation","14.41B","186.45","-1.39%","8.77B"
"443","ALLE","Allegion plc","14.24B","165.48","1.21%","3.98B"
"444","KIM","Kimco Realty Corporation","14.23B","20.98","0.94%","2.12B"
"445","GDDY","GoDaddy Inc.","14.20B","105.07","-2.12%","4.87B"
"446","BLDR","Builders FirstSource, Inc.","14.14B","127.83","-0.88%","15.65B"
"447","BBY","Best Buy Co., Inc.","13.92B","66.45","-2.48%","41.83B"
"448","SOLV","Solventum Corporation","13.85B","79.83","-0.76%","8.40B"
"449","JKHY","Jack Henry & Associates, Inc.","13.78B","190.41","-0.44%","2.42B"
"450","BEN","Franklin Resources, Inc.","13.65B","26.18","0.81%","8.77B"
"451","AKAM","Akamai Technologies, Inc.","13.54B","94.15","2.86%","4.13B"
"452","UDR","UDR, Inc.","13.54B","37.37","0.77%","1.74B"
"453","DPZ","Domino's Pizza, Inc.","13.51B","399.87","-2.25%","4.85B"
"454","CF","CF Industries Holdings, Inc.","13.50B","86.56","-0.05%","6.74B"
"455","HRL","Hormel Foods Corporation","13.44B","24.44","-1.13%","12.11B"
"456","EG","Everest Group, Ltd.","13.42B","319.77","-0.45%","17.68B"
"457","CLX","The Clorox Company","13.34B","109.33","-1.71%","6.77B"
"458","REG","Regency Centers Corporation","13.21B","70.93","1.55%","1.58B"
"459","IVZ","Invesco Ltd.","13.10B","29.43","0.14%","6.28B"
"460","SWK","Stanley Black & Decker, Inc.","13.08B","84.44","0.05%","15.17B"
"461","PSKY","Paramount Skydance Corporation","13.07B","11.91","0.68%","28.73B"
"462","ZBRA","Zebra Technologies Corporation","12.92B","255.07","-1.46%","5.26B"
"463","HST","Host Hotels & Resorts, Inc.","12.90B","18.53","0.30%","5.95B"
"464","RVTY","Revvity, Inc.","12.81B","113.00","-2.02%","2.81B"
"465","UHS","Universal Health Services, Inc.","12.49B","199.89","-2.11%","16.99B"
"466","DOC","Healthpeak Properties, Inc.","12.47B","17.62","0.40%","2.80B"
"467","ALGN","Align Technology, Inc.","12.41B","172.94","0.86%","3.98B"
"468","BF.B","Brown-Forman Corporation","12.25B","26.44","-3.57%","3.89B"
"469","HAS","Hasbro, Inc.","12.09B","86.12","-0.89%","4.36B"
"470","BXP","BXP, Inc.","11.93B","67.46","0.51%","3.43B"
"471","EPAM","EPAM Systems, Inc.","11.91B","215.63","0.18%","5.30B"
"472","AIZ","Assurant, Inc.","11.81B","235.74","-0.72%","12.57B"
"473","WYNN","Wynn Resorts, Limited","11.81B","114.67","-2.30%","7.11B"
"474","CPT","Camden Property Trust","11.77B","108.95","0.55%","1.58B"
"475","PNW","Pinnacle West Capital Corporation","11.19B","93.49","0.86%","5.31B"
"476","GL","Globe Life Inc.","11.14B","139.96","0.10%","5.94B"
"477","DAY","Dayforce, Inc.","11.07B","69.17","-0.12%","1.89B"
"478","CRL","Charles River Laboratories International, Inc.","10.92B","221.88","-0.71%","4.02B"
"479","SJM","The J. M. Smucker Company","10.91B","102.28","-2.39%","8.77B"
"480","TECH","Bio-Techne Corporation","10.78B","69.17","-1.13%","1.22B"
"481","FDS","FactSet Research Systems Inc.","10.72B","288.97","-0.25%","2.36B"
"482","BAX","Baxter International Inc.","10.36B","20.16","-1.03%","11.02B"
"483","NCLH","Norwegian Cruise Line Holdings Ltd.","10.28B","22.57","-1.31%","9.69B"
"484","AES","The AES Corporation","10.17B","14.28","-1.14%","12.09B"
"485","AOS","A. O. Smith Corporation","10.04B","72.10","0.15%","3.83B"
"486","ARE","Alexandria Real Estate Equities, Inc.","9.99B","57.83","1.00%","3.06B"
"487","POOL","Pool Corporation","9.96B","267.44","-0.06%","5.29B"
"488","MOH","Molina Healthcare, Inc.","9.82B","191.11","-1.36%","42.84B"
"489","TAP","Molson Coors Beverage Company","9.68B","48.96","-3.32%","11.21B"
"490","MGM","MGM Resorts International","9.52B","34.81","-1.69%","17.28B"
"491","GNRC","Generac Holdings Inc.","9.48B","161.62","0.12%","4.35B"
"492","HSIC","Henry Schein, Inc.","9.34B","79.36","1.64%","12.94B"
"493","APA","APA Corporation","9.21B","25.97","-0.15%","9.38B"
"494","FRT","Federal Realty Investment Trust","8.95B","103.11","1.29%","1.26B"
"495","SWKS","Skyworks Solutions, Inc.","8.71B","58.58","0.21%","4.09B"
"496","MOS","The Mosaic Company","8.39B","26.44","-4.13%","11.89B"
"497","PAYC","Paycom Software, Inc.","8.23B","149.92","-1.87%","2.00B"
"498","CAG","Conagra Brands, Inc.","8.16B","17.07","-1.76%","11.23B"
"499","CPB","The Campbell's Company","7.77B","26.07","-3.10%","10.16B"
"500","DVA","DaVita Inc.","7.44B","105.45","-0.37%","13.32B"
"501","MTCH","Match Group, Inc.","7.41B","31.38","-0.70%","3.47B"
"502","LW","Lamb Weston Holdings, Inc.","6.02B","43.35","-1.32%","6.47B"
